timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,network_latency,node_cpu_usage,node_memory_usage,node_temperature
2025-12-29 10:40:19,0.0,0.0,0.0,0.018898113,1.272058,0.0
2025-12-29 10:40:29,0.0,0.0,0.0,0.02361762,1.274358,0.0
2025-12-29 10:40:39,0.0,0.0,0.0,0.020244632,1.2754825,0.0
2025-12-29 10:40:49,0.0,0.0,0.0,0.016869122,1.2769649,0.0
2025-12-29 10:41:00,0.0,0.0,0.0,0.0027023694,1.4368985,0.0
2025-12-29 10:41:10,0.0,0.0,0.0,0.0028337026,1.382105,0.0
2025-12-29 10:41:21,0.0,0.0,0.0,0.027317094,1.6261712,0.0
2025-12-29 10:41:31,0.0,0.0,0.0,0.02137179,1.6280113,0.0
2025-12-29 10:41:41,0.0,0.0,0.0,0.022836158,1.6284714,0.0
2025-12-29 10:41:52,0.0,0.0,0.0,0.018563055,1.630976,0.0
2025-12-29 10:42:02,0.0,0.0,0.0,0.0018977722,1.753239,0.0
2025-12-29 10:42:12,0.0,0.0,0.0,0.0024956123,1.7558969,0.0
2025-12-29 10:42:23,0.0,0.0,0.0,0.025635116,1.9845781,0.0
2025-12-29 10:42:33,0.0,0.0,0.0,0.019649226,1.9894849,0.0
2025-12-29 10:42:43,0.0,0.0,0.0,0.025350168,1.9919384,0.0
2025-12-29 10:42:54,0.0,0.0,0.0,0.019167885,1.9939829,0.0
2025-12-29 10:43:09,0.0,0.0,0.0,0.0028407667,2.3350623,0.0
2025-12-29 10:43:20,0.0,0.0,0.0,0.02482792,2.3467672,0.0
2025-12-29 15:10:02,0.0,0.0,0.0,0.0024548252,0.61724484,0.0
2025-12-29 15:10:12,0.0,0.0,0.0,0.0018161488,0.61724484,0.0
2025-12-29 15:10:22,0.0,0.0,0.0,0.0024903438,0.6171426,0.0
2025-12-29 15:10:32,0.0,0.0,0.0,0.0019881686,0.6171426,0.0
2025-12-29 15:10:42,0.0,0.0,0.0,0.002477722,0.62051606,0.0
2025-12-29 15:10:54,0.0,0.0,0.0,0.002566232,0.7767185,0.0
2025-12-29 15:11:04,0.0,0.0,0.0,0.002368359,0.8691825,0.0
2025-12-29 15:11:14,0.0,0.0,0.0,0.028575607,0.96732014,0.0
2025-12-29 15:11:25,0.0,0.0,0.0,0.022393169,0.96921134,0.0
2025-12-29 15:11:35,0.0,0.0,0.0,0.021119248,0.9750383,0.0
2025-12-29 15:11:45,0.0,0.0,0.0,0.020917863,0.9755494,0.0
2025-12-29 15:11:56,0.0,0.0,0.0,0.0027631074,1.1018505,0.0
2025-12-29 15:12:06,0.0,0.0,0.0,0.002605904,1.0522705,0.0
2025-12-29 15:12:16,0.0,0.0,0.0,0.028945332,1.3233247,0.0
2025-12-29 15:12:27,0.0,0.0,0.0,0.02262974,1.3246025,0.0
2025-12-29 15:12:37,0.0,0.0,0.0,0.024320249,1.3245513,0.0
2025-12-29 15:12:47,0.0,0.0,0.0,0.019016046,1.3246536,0.0
2025-12-29 15:12:58,0.0,0.0,0.0,0.0027021759,1.5020169,0.0
2025-12-29 15:13:08,0.0,0.0,0.0,0.0026095496,1.6805558,0.0
2025-12-29 15:13:18,0.0,0.0,0.0,1.3895968,2.5530097,0.0
2025-12-29 15:13:29,0.0,0.0,0.0,1.4829895,3.4329772,0.0
2025-12-29 15:13:39,0.0,0.0,0.0,3.6809525,3.432926,0.0
2025-12-29 15:13:50,0.0,0.0,0.0,4.0010953,2.715959,0.0
2025-12-29 15:14:00,0.0,0.0,0.0,3.2087173,1.9197663,0.0
2025-12-29 15:14:11,0.0,0.0,0.0,2.5240521,2.1309156,0.0
